stop_id,stop_name,stop_lat,stop_lon,stop_desc
978,P.THAKRE NGR.MARKET,19.2154988979,72.8284810846,Marathi:पी. ठाकरे नगर मार्केट Road:DR.BABASAHEB AMBEDKAR MARG Area:CHARKOP
979,SAIBABA MANDIR,19.2182545352,72.8287385767,Marathi:साइबाबा मंदीर चारकोप Road:DR.BABASAHEB AMBEDKAR MARG Area:CHARKOP
980,KAMLA NEHRU PARK,18.95531,72.8045,Marathi:कमला नेहरु पार्क Road:BAL GANGADHAR KHER MARG Area:WALKESHWAR
981,SAHYADRI GUEST HOUSE,18.9527354233,72.8026080771,Marathi:सह्याद्री गेस्ट हाउस वाळकेश्वर Road:BAL GANGADHAR KHER MARG Area:WALKESHWAR
982,MALBAR HILL POST OFFICE,18.9507262672,72.8005052253,Marathi:मलबार हिल पोस्ट कार्यालय Road:BAL GANGADHAR KHER MARG Area:WALKESHWAR
983,REKHA SADAN/JAIN MANDIR,18.9498130064,72.7993250533,Marathi:तीन भट्टी Road:BAL GANGADHAR KHER MARG Area:WALKESHWAR
985,DAULAT NGR.,19.0846386594,72.8321802907,Marathi:दौलत नगर सांताक्रुझ Road:RELIEF ROAD (DAULATNAGAR) Area:SANTACRUZ (W)
986,SHASTRI NGR.,19.0845291432,72.8345120314,Marathi:शास्त्री नगर सांताक्रुझ Road:VITHALBHAI PATEL MARG Area:SANTACRUZ (W)
987,WORLI SEA FACE (N),19.0162916578,72.8184063946,Marathi:वरळी सी-फेस(उत्तर) Road:KHAN ABDUL GAFFARKHAN MARG Area:WORLI
988,SAMRAT HOTEL,18.9316102836,72.8269606607,Marathi:सम्राट होटल Road:J.TATA MARG Area:MANTRALAYA
989,WORLI SEA FACE (S),19.0003834221,72.8111999671,Marathi:वरळी सी-फेस(द) Road:KHAN ABDUL GAFFARKHAN MARG Area:WORLI
990,POLICE CAMP,19.009576887,72.8153940993,Marathi:पोलीस कँप वरळी Road:KHAN ABDUL GAFFARKHAN MARG Area:WORLI
992,MIRA RD.STN.(E),19.2822563217,72.85811987,Marathi:मीरा रोड स्थानक(पू) Road:MIRA ROAD STATION(E) Area:MIRA ROAD (E)
993,VATSALABAI DESAI CHK/SAHAKAR NIVAS,18.9773339986,72.8115218322,Marathi:वत्सलाबाइ देसाइ चौक Road:PT.MADAN MOHAN MALVIYA MARG Area:HAJIALI
995,GUNDAVLI/LION'S CLUB,19.1160404708,72.8550832521,Marathi:लायन्स क्लब(गुंडावली) Road:SIR ALIYAWAR JUNG MARG Area:ANDHERI (E)
998,DAULAT NGR.,19.2364895964,72.8593846298,Marathi:दौलत नगर बोरीवली Road:SWAMI VIVEKANAND MARG Area:BORIVLI (E)
1002,DAHISAR STN.RD.(E),19.2487466353,72.862665087,Marathi:दहिसर स्थानक रोड(पू) Road:SWAMI VIVEKANAND MARG Area:DAHISAR (E)
1004,NOVELTY SILK MILL,19.2539425862,72.8657028681,Marathi:नोव्हल्टी सिल्क मील Road:SWAMI VIVEKANAND MARG Area:DAHISAR (E)
1006,GOLDEN CHEMICALS,19.2586801738,72.8721116724,Marathi:गोल्डन केमीकल Road:GHODBUNDER VILLAGE MARG Area:DAHISAR (E)
1007,MAHAVISHNU/SAMRAT HOTEL,19.2632706291,72.8745766616,Marathi:महा विष्णु / सम्राट होटेल Road:GHODBUNDER VILLAGE MARG Area:DAHISAR (E)
1008,TRANSPORT CORPN,19.2681321557,72.8778277392,Marathi:वाहतुक केंद्र Road:GHODBUNDER VILLAGE MARG Area:KASHIMIRA
1009,KASHIMIRA,19.2731834589,72.8824971857,Marathi:काशी मीरा Road:CHHATRAPATI SHIVAJI MAHARAJ MARG Area:KASHIMIRA
1010,PUNJAB FOUNDRY,19.2759470896,72.8819450395,Marathi:पंजाब फांउड्री Road:CHHATRAPATI SHIVAJI MAHARAJ MARG Area:KASHIMIRA
1011,SILVER PARK,19.282012,72.8739480817,Marathi:सिल्वर पार्क Road:CHHATRAPATI SHIVAJI MAHARAJ MARG Area:MIRA ROAD (E)
1018,NERUL BUS STN.,19.0396183432,73.0192978559,Marathi:नेरुल बस स्थानक Road:*NAME TO BE CONFIRMED Area:NERUL(E)-NAVI MUMBAI
1020,DNYAN SARITA,19.178736285,72.9504778865,Marathi: Road:NETAJI SUBHASHCHANDRA BOSE MARG Area:MULUND (W)
1023,GODREJ CO.,19.105174925,72.9219140002,Marathi:गोदरेज कंपनी(प) Road:LAL BAHADUR SHASTRI MARG Area:VIKHROLI (W)
1024,SHIVAJI NGR.JN.,19.0622819389,72.9172338143,Marathi: Road:VEER JIJAMATA BHOSLE MARG Area:SHIVAJI NAGAR
1025,B.M.C.COMPOST PLANT,19.057373859,72.9271043435,Marathi:बी.एम.सी. कंपोस्ट प्लान Road:VEER JIJAMATA BHOSLE MARG Area:SHIVAJI NAGAR
1027,MOHITE PATIL NGR.,19.0534126219,72.9352758743,Marathi:मोहिते पाटील नगर Road:VEER JIJAMATA BHOSLE MARG Area:SHIVAJI NAGAR
1028,MANKHURD OCTROI NAKA,19.0583873045,72.956328932,Marathi:मानखुर्द जकात नाका Road:Y.B.CHAVAN MARG Area:MANKHURD
1029,VASHI VILLAGE,19.0689295804,72.9867397636,Marathi:वाशी गाव Road:Y.B.CHAVAN MARG Area:VASHI-NAVI MUMBAI
1030,Y.B.CHAVAN MARG JN.,19.0686621916,72.9965312658,Marathi:वाय. बी. चव्हान मार्ग Road:Y.B.CHAVAN MARG Area:VASHI-NAVI MUMBAI
1031,APNA BAZAR,19.0707905256,72.9975664395,Marathi:अपना बाझार वाशी Road:ATMARAM BHOIR MARG Area:VASHI-NAVI MUMBAI
1032,VASHI BUS STN.,19.0749324134,72.9976831764,Marathi:वाशी बस स्थानक Road:ATMARAM BHOIR MARG Area:VASHI-NAVI MUMBAI
1033,SSC BOARD OFFICE/ST.LAWRENCE SCHOOL,19.0741783254,73.0015952765,Marathi:एस.एस.सी बोर्ड कार्यालय/संत. लॉरेन्स शाळा Road:ACHARYA ANAND RUSHI MARG Area:VASHI-NAVI MUMBAI
1034,SHIV CENTRE,19.0737727336,73.0062301336,Marathi:शिव सेंटर Road:ACHARYA ANAND RUSHI MARG Area:VASHI-NAVI MUMBAI
1036,I.C.L.SCHOOL,19.0731597437,73.0171112944,Marathi:आय.सी.एल. स्कुल Road:ACHARYA ANAND RUSHI MARG Area:VASHI-NAVI MUMBAI
1038,TURBHE NAKA (JANTA MARKET),19.0720240771,73.0190854002,Marathi:तुर्भे नाका (जनता मार्केट) Road:THANE BELAPUR MARG Area:VASHI-NAVI MUMBAI
1039,THANE BELAPUR JN.,19.0672831295,73.0187614141,Marathi:ठाणे बेलापुर जंक्शन Road:Y.B.CHAVAN MARG Area:VASHI-NAVI MUMBAI
1040,TURBHE POLICE STN.,19.0622535115,73.0190189062,Marathi:तुर्भे पोलीस स्टेशन  Road:Y.B.CHAVAN MARG Area:VASHI-NAVI MUMBAI
1041,JUINGR.STN.( HERDILLA CO.),19.0559413919,73.0191283156,Marathi:जुइ नगर स्थानक  Road:Y.B.CHAVAN MARG Area:JUINAGAR (NAVI-MUMBAI)
1042,SHIRAVANE VILLAGE,19.0514793365,73.0205874373,Marathi:शिरावणे गाव Road:Y.B.CHAVAN MARG Area:NERUL(W)-NAVI MUMBAI
1043,NERUL NAKA,19.0461698788,73.0244691549,Marathi:नेरुल नाका Road:ADI SHANKARACHARYA MARG(NERUL) Area:NERUL(W)-NAVI MUMBAI
1044,SHIVAJI CHK.(NERUL),19.0441618504,73.0229885756,Marathi:शिवाजी चौक नेरुल Road:ADI SHANKARACHARYA MARG(NERUL) Area:NERUL(W)-NAVI MUMBAI
1045,NERUL NAKA,19.0461090298,73.0253703772,Marathi: Road:Y.B.CHAVAN MARG Area:NERUL(E)-NAVI MUMBAI
1047,NERUL NAKA,19.0464492393,73.0250506331,Marathi: Road:Y.B.CHAVAN MARG Area:NERUL(E)-NAVI MUMBAI
1048,VEEJ BHAVAN,18.9219451312,72.8266333618,Marathi:विज भवन Road:GEN.JAGNNATH BHOSLE MARG Area:MANTRALAYA
1049,GRANT RD BRIDGE,18.9621488668,72.815833805,Marathi:ग्रँट रोड Road:MAULANA SHAUKATALI MARG Area:GRANT ROAD (E)
1052,RANI LAXMIBAI CHK.,19.0407367708,72.8625917179,Marathi: Road:ROAD NO.1 (SION) Area:SION (E)
1053,RANI LAXMIBAI CHK.,19.0464857821,72.8655034197,Marathi: Road:N.S.MANKIKAR MARG Area:SION (E)
1054,MARATHI VIDNYAN PARISHAD,19.0535542407,72.8767901553,Marathi:मराठी विज्ञान परीषद  Road:VITHAL NARAYAN PURAV MARG Area:CHUNABHATTI
1057,NARMADESHWAR MANDIR,19.0385906145,72.9446719357,Marathi:नर्मदेश्वर मंदिर Road:VITHAL NARAYAN PURAV MARG Area:TROMBAY
1058,DHOBI GHAT(TROMBAY),19.0346400072,72.948646227,Marathi:धोबी घाट Road:VITHAL NARAYAN PURAV MARG Area:TROMBAY
1060,KIRTI COLLEGE / INDIA UNITED MILL,19.0197122314,72.8322960253,Marathi:किर्ती महाविद्यालय Road:VEER SAVARKAR MARG Area:SHIVAJI PARK
1063,NATIONAL(HINDUJA)HOSPITAL,19.0335801122,72.8387207856,Marathi:नॅशनल हॉस्पीटल Road:VEER SAVARKAR MARG Area:MAHIM
1064,RANI LAXMIBAI CHK.,19.0453412957,72.8637814104,Marathi: Road:SWAMI SHREE VALLABHDAS MARG Area:SION (E)
1065,RANI LAXMIBAI CHK.,19.0448955152,72.8640704359,Marathi: Road:ROAD NO.3 (SION) Area:SION (E)
1066,CENTRAL LABOUR INSTITUTE,19.0496701752,72.8662973536,Marathi:सेंट्रल लेबर इंस्टिट्युट Road:N.S.MANKIKAR MARG Area:CHUNABHATTI
1069,ST.ANDREW'S CHURCH,19.0547209577,72.8254502928,Marathi:संत. अँड्रू चर्च Road:RAMDAS NAYAK MARG Area:BANDRA (W)
1072,HOLI FAMILY HOSPITAL,19.0548223674,72.8274780428,Marathi:होली फॅमीली हॉस्पीटल Road:RAMDAS NAYAK MARG Area:BANDRA (W)
1073,CITYLIGHT CINEMA,19.0299419184,72.8416482504,Marathi: Road:LADY JAMSHEDJI MARG Area:DADAR (W)
1075,WORLI DAIRY,18.9976473565,72.8115873703,Marathi:वरळI डेरी Road:KHAN ABDUL GAFFARKHAN MARG Area:WORLI
1076,VENUS BLDG/WATUMAL ENGG.COLLEGE,19.0030614932,72.812315766,Marathi:व्हीनस बिल्डिंग/ वाटुमल अभीयांत्रीकी महाविद्यलय Road:KHAN ABDUL GAFFARKHAN MARG Area:WORLI
1077,NATIONAL ASSO.FOR BLIND(NAB),19.0074369228,72.8144064246,Marathi:दर्गाह वरळी/ आर.टी.ओ कार्यालय Road:KHAN ABDUL GAFFARKHAN MARG Area:WORLI
1079,PRABHADEVI,19.0141132176,72.8305531437,Marathi: Road:APPASAHEB MARATHE MARG Area:PRABHADEVI
1080,PRABHADEVI/RAVINDRA NATYA MANDIR,19.015571518,72.8297159732,Marathi: Road:SAYANI MARG Area:PRABHADEVI
1081,SHANTI BAUG,19.0560201993,72.8949027602,Marathi:शांती बाग Road:RAMKRISHNA CHEMBURKAR MARG Area:CHEMBUR (E)
1082,POST OFFICE,19.0568416097,72.8981535976,Marathi:पोस्ट कार्यालय चेंबुर Road:SANDU MARG Area:CHEMBUR (E)
1083,POST OFFICE,19.0598010064,72.8985482348,Marathi: Road:SANDU MARG Area:CHEMBUR (E)
1084,B.S.E.S.SUB STN.,19.0593058164,72.8994839732,Marathi:बी.एस.ई.एस. सब स्टेशन ( चेंबुर) Road:18'TH ROAD Area:CHEMBUR (W)
1085,MUN.WARD OFFICE/AMBEDKAR UDN.,19.060247195,72.8994601858,Marathi: Road:CHEMBUR ROAD NO.19 Area:CHEMBUR (E)
1086,GOVANDI STN.RD(W),19.0553696668,72.9159025739,Marathi:गोंवडी स्थानक (प) Road:GOVANDI STATION ROAD Area:GOVANDI (W)
1087,DEONAR BEST STAFF QUARTERS,19.0476218126,72.9142717909,Marathi:देवनार बेस्ट कर्मचारी वसाहत Road:SHIVJIBHAI DEVSHI MARG Area:DEONAR
1088,MOTI MAHAL,19.0592741922,72.8354645883,Marathi:मोती महल Road:GURU NANAK MARG Area:BANDRA (W)
1089,PALI HILL NAKA,19.0597512377,72.8286460659,Marathi:पाली हिल Road:MASTER VINAYAK MARG Area:BANDRA (W)
1090,D'MONTE GARDEN,19.0596295497,72.8255990764,Marathi:मोंटे गार्डन Road:MASTER VINAYAK MARG Area:BANDRA (W)
1091,PERI CROSS RD.,19.0601974264,72.8231314441,Marathi:पेरी क्रॉस रोड Road:MASTER VINAYAK MARG Area:BANDRA (W)
1092,ADDL.C.P.OFFICE,19.0624283518,72.8224447986,Marathi:पोलीस सुपरिटेंडेट कार्यालय Road:CARTER ROAD Area:BANDRA (W)
1093,RIZVI COMPLEX(CARTER RD.),19.0650040193,72.8231529018,Marathi:रिझवी संकुल (कार्टर रोड) Road:CARTER ROAD Area:BANDRA (W)
1094,RIZVI COLLEGE,19.0672754409,72.82261646,Marathi:रिझवी महाविद्यालय बांद्रा Road:CARTER ROAD Area:BANDRA (W)
1095,SHERLEY GAOTHAN,19.0702769145,72.8224447986,Marathi:शेरले गावठान Road:CARTER ROAD Area:KHAR (W)
1097,KHAR DANDA,19.0748398615,72.8229383251,Marathi:खार दांडा Road:GOVIND PATIL MARG Area:KHAR (W)
1098,DANDPADA,19.0750832152,72.8262857219,Marathi:दांडा पाडा Road:CHITRAKAR DHURANDHAR MARG Area:KHAR (W)
2627,600 TENAMENT GATE,19.0540919042,72.9179195951,Marathi:600 टेनामेंन्ट गेट Road:GOVANDI STATION ROAD Area:GOVANDI (W)
1102,VITHALBHAI PATEL RD.JUN.,19.0714374815,72.8357055875,Marathi:विठ्ठलभाइ पटेल रोड जंक्शन Road:CHITRAKAR DHURANDHAR MARG Area:KHAR (W)
1103,MILAN SUB-WAY,19.0894292768,72.8435230731,Marathi:मिलन सब वे Road:SIR ALIYAWAR JUNG MARG Area:VILE PARLE (E)
1104,JAMBLI MOHALLA,18.9556365319,72.8298168154,Marathi:जांभळी मोहल्ला Road:BAPU KHOTE MARG Area:PYDHONIE
1105,SIKKA NGR.,18.9564785089,72.8222528327,Marathi:सिक्का नगर Road:VITHALBHAI PATEL MARG Area:C.P.TANK
1106,TEEN BAKDA,18.9538711698,72.8070255784,Marathi: Road:WALKESHWAR MARG Area:WALKESHWAR
1107,PLAY HOUSE,18.9618174353,72.8215346577,Marathi: Road:MAULANA SHAUKATALI MARG Area:BHENDI BAZAAR
1108,KHAMBATA LANE,18.9603935237,72.8241880807,Marathi: Road:PATTHE BAPURAO MARG Area:C.P.TANK
1109,PRARTHANA SAMAJ,18.9575540836,72.8192702163,Marathi:प्रार्थना समाज Road:VITHALBHAI PATEL MARG Area:OPERA HOUSE
1112,WANKHEDE STADIUM,18.9388459585,72.8242249005,Marathi:वानखेडे स्टेडीयम Road:NETAJI SUBHASHCHANDRA BOSE MARG Area:MARINE LINES (E)
1113,MARINE DRIVE,18.9412611736,72.8240103237,Marathi:शासकीय लॉ महाविद्यालय Road:NETAJI SUBHASHCHANDRA BOSE MARG Area:CHURCHGATE
1116,THAKURDWAR,18.9519092404,72.8229234435,Marathi: Road:DR.BABASAHEB JAYKAR MARG Area:GIRGAON
1117,BIRLA KRIDA KENDRA,18.9533570195,72.815684747,Marathi:बिर्ला क्रिडा Road:NETAJI SUBHASHCHANDRA BOSE MARG Area:MARINE LINES (E)
1118,LION'S GATE,18.9267996552,72.8339490684,Marathi: Road:SHAHID BHAGATSINGH MARG Area:FORT
1119,DR.SHYAMAPRASAD MUKHERJI CHK.,18.9255817986,72.8328547271,Marathi:डॉ. एस.पी.मुखर्जी चौक/म्युझियम Road:SHAHID BHAGATSINGH MARG Area:COLABA
1120,HORNIMAN CIRCLE,18.9312244595,72.833777407,Marathi:होर्नीमन सर्कल Road:DR.HOMI MODI MARG Area:FORT
1123,NARAYAN DABHOLKAR MARG,18.9525197273,72.7952340635,Marathi: Road:NARAYAN DABHOLKAR MARG Area:NAPEAN SEA ROAD
1124,PREM NGR.,18.9500843804,72.7934101614,Marathi: Road:NARAYAN DABHOLKAR MARG Area:NAPEAN SEA ROAD
1125,MASTAN TALAO,18.9647755945,72.8306977291,Marathi:मस्तान तलाव Road:DIMTIMKAR MARG Area:NAGPADA
1126,NAGPADA POLICE STN.,18.9664705953,72.8300765305,Marathi:नागपाडा पोलीस स्थानक Road:SOPHIA ZUBER MARG Area:NAGPADA
1127,VATSALABAI DESAI CHK.,18.9779617783,72.8113258483,Marathi: Road:KESHAVRAO KHADEY MARG Area:HAJIALI
1128,MAHALAXMI RACE COURSE/ZENITH HOUSE,18.9805141104,72.8221578043,Marathi:रेस कोर्स Road:KESHAVRAO KHADEY MARG Area:SATRASTA
1129,ZAKERIA MASJID,18.9528784466,72.8338359136,Marathi: Road:MOHAMMED ALI MARG Area:BHENDI BAZAAR
1132,JOHAR CHK.,18.9567121121,72.8284649821,Marathi: Road:SARDAR VALLABHBHAI PATEL MARG Area:BHENDI BAZAAR
1133,NAVJEEVAN SCTY.,18.9656254555,72.8192046981,Marathi:नवजीवन सोसायटी ताडदेव Road:PATTHE BAPURAO MARG Area:MUMBAI CENTRAL (E)
1139,BYCULLA TELEPHONE EXCHANGE,18.972160597,72.8370579537,Marathi:भायखळा दुरध्वनी केंद्र Road:SHETH MOTISHAH MARG Area:BYCULLA (E)
1140,BYCULLA STN.-E (POLICE STN),18.9738245343,72.8340860661,Marathi:भायखळा पोलीस स्थानक Road:SHETH MOTISHAH MARG Area:BYCULLA (E)
1141,CAFE PARADISE,18.9617551599,72.8301577768,Marathi:कॅफे पॅराडाइज Road:MAULANA SHAUKATALI MARG Area:GRANT ROAD (E)
1142,ANJUMAN COLLEGE,18.9617957465,72.8255229197,Marathi:अंजुमन महाविद्यालय Road:MAULANA SHAUKATALI MARG Area:GRANT ROAD (E)
1143,DADAR POLICE STN.,19.0139932169,72.8347674458,Marathi:दादर पोलीस स्टेशन Road:BHAVANI SHANKAR MARG Area:DADAR (W)
1144,SIMPLEX MILL,18.979874348,72.8311434778,Marathi:सिम्प्लेक्स मील Road:KESHAVRAO KHADEY MARG Area:SATRASTA
1145,SUNDER GALLI,18.9755912218,72.8309915282,Marathi:सुंदर गल्ली Road:BAPURAO JAGTAP MARG Area:BYCULLA (W)
1146,GARLIC CO.,18.9784523131,72.8288028457,Marathi:गार्लीक कंपनी  Road:BAPURAO JAGTAP MARG Area:BYCULLA (W)
1147,GRANT RD STN.(W),18.9639403683,72.8158832042,Marathi:ग्रँट रोड स्थानक Road:NAUSHIR BHARUCHA MARG Area:GRANT ROAD (W)
1148,SONAWALA BUILDING,18.9663146347,72.816548392,Marathi:सोनावाला बिल्डींग Road:NAUSHIR BHARUCHA MARG Area:GRANT ROAD (W)
1149,GOVT.CLY./INDIAN.MEDICAL.ASSN.CHK,18.9787734289,72.81527406,Marathi:गव्हर्नमेंट वसाहत Road:KESHAVRAO KHADEY MARG Area:MAHALAXMI (W)
1150,BANDRA STN(E),19.0551652143,72.8419007452,Marathi:बांद्रा स्टेशन (पू) Road:ANANT KANEKAR MARG Area:BANDRA (E)
1152,MATUNGA STN.(W),19.030260856,72.847217688,Marathi: Road:*NAME TO BE CONFIRMED Area:MATUNGA (W)
1153,TATA POWER HOUSE( CENTRAL RLY.-W ),19.0308464277,72.8486600589,Marathi:टाटा विज केंद्र Road:*NAME TO BE CONFIRMED Area:DHARAVI
1155,ESTRELLA BATTERY/SHAHU NGR.,19.0347410759,72.85316617,Marathi:शाहु नगर Road:*NAME TO BE CONFIRMED Area:DHARAVI
1156,BHASKAR COURT,19.0553883149,72.8440035971,Marathi:भास्कर न्यायालय Road:ANANT KANEKAR MARG Area:BANDRA (E)
1158,GURU TEGH BAHADUR NGR STN,19.037573406,72.8627951362,Marathi: Road:ROAD NO.32 (SION) Area:ANTOP HILL
1159,NARAYAN PUJARI NGR.,18.9951083074,72.8136890571,Marathi:नारायण पुजारी नगर Road:KHAN ABDUL GAFFARKHAN MARG Area:WORLI
1160,PARSI CLY.,19.0177653177,72.8496455754,Marathi:पारसी वसाहत वडाळा Road:MANCHARJI JOSHI MARG Area:WADALA (W)
1161,HANUMAN MANDIR/D'SILVA SCHOOL,19.0195151146,72.8403845029,Marathi:डी'सील्वा स्कुल Road:RAO BAHADUR S.K.BOLE MARG Area:DADAR (W)
1162,VITTHAL MANDIR / WADALA MARKET,19.0178562959,72.8546949235,Marathi:विठ्ठल मंदिर Road:KATRAK MARG Area:WADALA (W)
1164,JUMBO DARSHAN,19.1136474691,72.8531811789,Marathi: Road:N.S.PHADKE MARG Area:ANDHERI (E)
1165,DIVINE CHILD HIGHSCHOOL,19.1124502421,72.8658905427,Marathi:डीव्हाइन चाइल्ड हाय-स्कुल Road:SIR MATHURADAS VASANJI MARG Area:ANDHERI (E)
1166,J.B.NGR.,19.1116224941,72.8687418887,Marathi:जे.बी नगर Road:SIR MATHURADAS VASANJI MARG Area:ANDHERI (E)
1167,MAROL PIPE LINES,19.1110547937,72.8714455554,Marathi:मरोळपाइप लाइन Road:SIR MATHURADAS VASANJI MARG Area:ANDHERI (E)
1168,JOHN BACKER,19.113771628,72.8885687778,Marathi:जॉन बेकर Road:BAJI PASALKAR MARG Area:POWAI
1170,MAROL LIONS CLUB,19.1097166351,72.8757800052,Marathi:मरोळ लायन्स क्लब Road:SIR MATHURADAS VASANJI MARG Area:ANDHERI (E)
1172,MAJAS DEPOT/SHYAM NGR.,19.1392187507,72.8654855975,Marathi:बिमबीसार नगर Road:SANT GADGE MAHARAJ MARG Area:JOGESHWARI (E)
1174,KANNAMWAR NGR.NO 1,19.1116520618,72.9346662815,Marathi: Road:*NAME TO BE CONFIRMED Area:VIKHROLI (E)
1175,VIKHROLI COURT,19.1146527309,72.9359966571,Marathi: Road:*NAME TO BE CONFIRMED Area:VIKHROLI (E)
1176,VIKHROLI STN.RD.(E),19.1098760807,72.9301288743,Marathi: Road:FIROJ GODREJ MARG Area:VIKHROLI (E)
1177,VIKHROLI POLICE STN.,19.1188113169,72.936413914,Marathi:विक्रोली पोलीस स्टेशन Road:VASANTRAO NAIK MARG Area:VIKHROLI (E)
1179,I.I.T.MARKET,19.1275578597,72.9189099261,Marathi:आय.आय.टी मार्केट Road:ADI SHANKARACHARYA MARG Area:POWAI
